"regiao";"estado";"data";"novos.casos";"casos.acumulados";"obitos.novos";"obitos.acumulados"
"Centro-Oeste";"GO";"14/04/2020";51;284;0;15
"Centro-Oeste";"GO";"15/04/2020";20;304;0;15
"Centro-Oeste";"GO";"16/04/2020";14;318;1;16
"Centro-Oeste";"GO";"17/04/2020";17;335;0;16
"Centro-Oeste";"GO";"18/04/2020";43;378;2;18
"Centro-Oeste";"GO";"19/04/2020";15;393;0;18
"Centro-Oeste";"GO";"20/04/2020";10;403;1;19
"Centro-Oeste";"GO";"21/04/2020";18;421;0;19
"Centro-Oeste";"GO";"22/04/2020";17;438;2;21
"Centro-Oeste";"GO";"23/04/2020";15;453;2;23
"Centro-Oeste";"GO";"24/04/2020";33;486;1;24
"Centro-Oeste";"GO";"25/04/2020";20;506;1;25
"Centro-Oeste";"GO";"26/04/2020";67;573;0;25
"Centro-Oeste";"GO";"27/04/2020";43;616;1;26
"Centro-Oeste";"GO";"28/04/2020";45;661;1;27
"Centro-Oeste";"GO";"29/04/2020";44;705;0;27
"Centro-Oeste";"GO";"30/04/2020";76;781;2;29
"Centro-Oeste";"GO";"01/05/2020";27;808;0;29
"Centro-Oeste";"GO";"02/05/2020";17;825;1;30
"Centro-Oeste";"GO";"03/05/2020";25;850;0;30
"Centro-Oeste";"GO";"04/05/2020";11;861;0;30
"Centro-Oeste";"GO";"05/05/2020";61;922;8;38
"Centro-Oeste";"GO";"06/05/2020";102;1024;6;44
"Centro-Oeste";"GO";"07/05/2020";3;1027;0;44
"Centro-Oeste";"GO";"08/05/2020";26;1053;3;47
"Centro-Oeste";"GO";"09/05/2020";16;1069;0;47
"Centro-Oeste";"GO";"10/05/2020";24;1093;0;47
"Centro-Oeste";"GO";"11/05/2020";7;1100;2;49
"Centro-Oeste";"GO";"12/05/2020";15;1115;3;52
"Centro-Oeste";"GO";"13/05/2020";19;1134;9;61
"Centro-Oeste";"GO";"14/05/2020";289;1423;3;64
"Centro-Oeste";"GO";"15/05/2020";149;1572;3;67
"Centro-Oeste";"GO";"16/05/2020";68;1640;2;69
"Centro-Oeste";"GO";"17/05/2020";52;1692;1;70
"Centro-Oeste";"GO";"18/05/2020";57;1749;3;73
"Centro-Oeste";"GO";"19/05/2020";97;1846;0;73
"Centro-Oeste";"GO";"20/05/2020";132;1978;5;78
"Centro-Oeste";"GO";"21/05/2020";136;2114;7;85
"Centro-Oeste";"GO";"22/05/2020";190;2304;8;93
"Centro-Oeste";"GO";"23/05/2020";73;2377;2;95
"Centro-Oeste";"GO";"24/05/2020";66;2443;0;95
"Centro-Oeste";"GO";"25/05/2020";69;2512;1;96
"Centro-Oeste";"GO";"26/05/2020";159;2671;8;104
"Centro-Oeste";"GO";"27/05/2020";172;2843;4;108
"Centro-Oeste";"GO";"28/05/2020";247;3090;7;115
"Centro-Oeste";"GO";"29/05/2020";229;3319;4;119
"Centro-Oeste";"GO";"30/05/2020";266;3585;3;122
"Centro-Oeste";"GO";"31/05/2020";117;3702;2;124
"Centro-Oeste";"GO";"01/06/2020";204;3906;3;127
"Centro-Oeste";"GO";"02/06/2020";471;4377;24;151
"Centro-Oeste";"GO";"03/06/2020";193;4570;4;155
"Centro-Oeste";"GO";"04/06/2020";374;4944;9;164
"Centro-Oeste";"DF";"25/02/2020";0;0;0;0
"Centro-Oeste";"DF";"26/02/2020";0;0;0;0
"Centro-Oeste";"DF";"27/02/2020";0;0;0;0
"Centro-Oeste";"DF";"28/02/2020";0;0;0;0
"Centro-Oeste";"DF";"29/02/2020";0;0;0;0
"Centro-Oeste";"DF";"01/03/2020";0;0;0;0
"Centro-Oeste";"DF";"02/03/2020";0;0;0;0
"Centro-Oeste";"DF";"03/03/2020";0;0;0;0
"Centro-Oeste";"DF";"04/03/2020";0;0;0;0
"Centro-Oeste";"DF";"05/03/2020";0;0;0;0
"Centro-Oeste";"DF";"06/03/2020";0;0;0;0
"Centro-Oeste";"DF";"07/03/2020";1;1;0;0
"Centro-Oeste";"DF";"08/03/2020";0;1;0;0
"Centro-Oeste";"DF";"09/03/2020";0;1;0;0
"Centro-Oeste";"DF";"10/03/2020";0;1;0;0
"Centro-Oeste";"DF";"11/03/2020";1;2;0;0
"Centro-Oeste";"DF";"12/03/2020";0;2;0;0
"Centro-Oeste";"DF";"13/03/2020";0;2;0;0
"Centro-Oeste";"DF";"14/03/2020";4;6;0;0
"Centro-Oeste";"DF";"15/03/2020";2;8;0;0
"Centro-Oeste";"DF";"16/03/2020";5;13;0;0
"Centro-Oeste";"DF";"17/03/2020";9;22;0;0
"Centro-Oeste";"DF";"18/03/2020";4;26;0;0
"Centro-Oeste";"DF";"19/03/2020";16;42;0;0
"Centro-Oeste";"DF";"20/03/2020";45;87;0;0
"Centro-Oeste";"DF";"21/03/2020";13;100;0;0
"Centro-Oeste";"DF";"22/03/2020";17;117;0;0
"Centro-Oeste";"DF";"23/03/2020";16;133;0;0
"Centro-Oeste";"DF";"24/03/2020";27;160;0;0
"Centro-Oeste";"DF";"25/03/2020";0;160;0;0
"Centro-Oeste";"DF";"26/03/2020";40;200;0;0
"Centro-Oeste";"DF";"27/03/2020";30;230;0;0
"Centro-Oeste";"DF";"28/03/2020";30;260;0;0
"Centro-Oeste";"DF";"29/03/2020";29;289;1;1
"Centro-Oeste";"DF";"30/03/2020";23;312;0;1
"Centro-Oeste";"DF";"31/03/2020";20;332;2;3
"Centro-Oeste";"DF";"01/04/2020";23;355;0;3
"Centro-Oeste";"DF";"02/04/2020";15;370;1;4
"Centro-Oeste";"DF";"03/04/2020";32;402;1;5
"Centro-Oeste";"DF";"04/04/2020";52;454;2;7
"Centro-Oeste";"DF";"05/04/2020";14;468;0;7
"Centro-Oeste";"DF";"06/04/2020";5;473;3;10
"Centro-Oeste";"DF";"07/04/2020";19;492;2;12
"Centro-Oeste";"DF";"08/04/2020";17;509;0;12
"Centro-Oeste";"DF";"09/04/2020";18;527;1;13
"Centro-Oeste";"DF";"10/04/2020";28;555;1;14
"Centro-Oeste";"DF";"11/04/2020";24;579;0;14
"Centro-Oeste";"DF";"12/04/2020";35;614;0;14
"Centro-Oeste";"DF";"13/04/2020";24;638;1;15
"Centro-Oeste";"DF";"14/04/2020";13;651;2;17
"Centro-Oeste";"DF";"15/04/2020";31;682;0;17
"Centro-Oeste";"DF";"16/04/2020";34;716;3;20
"Centro-Oeste";"DF";"17/04/2020";30;746;0;20
"Centro-Oeste";"DF";"18/04/2020";16;762;4;24
"Centro-Oeste";"DF";"19/04/2020";65;827;0;24
"Centro-Oeste";"DF";"20/04/2020";45;872;0;24
"Centro-Oeste";"DF";"21/04/2020";9;881;0;24
"Centro-Oeste";"DF";"22/04/2020";65;946;1;25
"Centro-Oeste";"DF";"23/04/2020";17;963;0;25
"Centro-Oeste";"DF";"24/04/2020";26;989;1;26
"Centro-Oeste";"DF";"25/04/2020";24;1013;0;26
"Centro-Oeste";"DF";"26/04/2020";53;1066;1;27
"Centro-Oeste";"DF";"27/04/2020";80;1146;0;27
"Centro-Oeste";"DF";"28/04/2020";67;1213;1;28
"Centro-Oeste";"DF";"29/04/2020";62;1275;0;28
"Centro-Oeste";"DF";"30/04/2020";81;1356;2;30
"Centro-Oeste";"DF";"01/05/2020";110;1466;0;30
"Centro-Oeste";"DF";"02/05/2020";100;1566;1;31
"Centro-Oeste";"DF";"03/05/2020";83;1649;2;33
"Centro-Oeste";"DF";"04/05/2020";119;1768;0;33
"Centro-Oeste";"DF";"05/05/2020";50;1818;0;33
"Centro-Oeste";"DF";"06/05/2020";88;1906;1;34
"Centro-Oeste";"DF";"07/05/2020";352;2258;1;35
"Centro-Oeste";"DF";"08/05/2020";184;2442;2;37
"Centro-Oeste";"DF";"09/05/2020";134;2576;2;39
"Centro-Oeste";"DF";"10/05/2020";106;2682;3;42
"Centro-Oeste";"DF";"11/05/2020";101;2783;2;44
"Centro-Oeste";"DF";"12/05/2020";196;2979;2;46
"Centro-Oeste";"DF";"13/05/2020";213;3192;2;48
"Centro-Oeste";"DF";"14/05/2020";224;3416;3;51
"Centro-Oeste";"DF";"15/05/2020";371;3787;4;55
"Centro-Oeste";"DF";"16/05/2020";353;4140;1;56
"Centro-Oeste";"DF";"17/05/2020";228;4368;3;59
"Centro-Oeste";"DF";"18/05/2020";251;4619;7;66
"Centro-Oeste";"DF";"19/05/2020";234;4853;6;72
"Centro-Oeste";"DF";"20/05/2020";308;5161;5;77
"Centro-Oeste";"DF";"21/05/2020";381;5542;7;84
"Centro-Oeste";"DF";"22/05/2020";406;5948;6;90
"Centro-Oeste";"DF";"23/05/2020";303;6251;5;95
"Centro-Oeste";"DF";"24/05/2020";387;6638;9;104
"Centro-Oeste";"DF";"25/05/2020";292;6930;10;114
"Centro-Oeste";"DF";"26/05/2020";280;7210;10;124
"Centro-Oeste";"DF";"27/05/2020";551;7761;9;133
"Centro-Oeste";"DF";"28/05/2020";539;8300;9;142
"Centro-Oeste";"DF";"29/05/2020";422;8722;12;154
"Centro-Oeste";"DF";"30/05/2020";752;9474;8;162
"Centro-Oeste";"DF";"31/05/2020";306;9780;8;170
"Centro-Oeste";"DF";"01/06/2020";730;10510;1;171
"Centro-Oeste";"DF";"02/06/2020";746;11256;6;177
"Centro-Oeste";"DF";"03/06/2020";764;12020;14;191
"Centro-Oeste";"DF";"04/06/2020";903;12923;5;196
"Norte";"AP";"05/06/2020";766;;6;
"Norte";"PA";"05/06/2020";2911;;122;
;"RR";"05/06/2020";348;;12;
;"AC";"05/06/2020";263;;9;
;"TO";"05/06/2020";301;;2;
;"AM";"05/06/2020";1193;;16;
;"RO";"05/06/2020";403;;19;
"Nordeste";"PE";"05/06/2020";1004;;71;
;"SE";"05/06/2020";377;;12;
;"PI";"05/06/2020";653;;15;
;"AL";"05/06/2020";840;;26;
;"RN";"05/06/2020";158;;9;
;"MA";"05/06/2020";2684;;33;
;"BA";"05/06/2020";2956;;29;
;"PB";"05/06/2020";1000;;13;
;"CE";"05/06/2020";1800;;77;
"Sudeste";"MG";"05/06/2020";961;;21;
;"RJ";"05/06/2020";2134;;146;
;"ES";"05/06/2020";1215;;43;
;"SP";"05/06/2020";5365;;282;
"Sul";"SC";"05/06/2020";314;;3;
;"RS";"05/06/2020";573;;11;
;"PR";"05/06/2020";528;;12;
"Centro-Oeste";"DF";"05/06/2020";1285;;6;
;"GO";"05/06/2020";429;;3;
;"MT";"05/06/2020";287;;6;
;"MS";"05/06/2020";72;;1;
"Norte";"AP";"06/06/2020";446;;9;
"Norte";"PA";"06/06/2020";2216;;74;
;"RR";"06/06/2020";407;;0;
;"AC";"06/06/2020";241;;11;
;"TO";"06/06/2020";323;;7;
;"AM";"06/06/2020";1119;;33;
;"RO";"06/06/2020";838;;15;
"Nordeste";"PE";"06/06/2020";850;;65;
;"SE";"06/06/2020";395;;10;
;"PI";"06/06/2020";388;;7;
;"AL";"06/06/2020";881;;25;
;"RN";"06/06/2020";9;;23;
;"MA";"06/06/2020";2157;;37;
;"BA";"06/06/2020";977;;27;
;"PB";"06/06/2020";1208;;16;
;"CE";"06/06/2020";1980;;75;
"Sudeste";"MG";"06/06/2020";944;;24;
;"RJ";"06/06/2020";1467;;166;
;"ES";"06/06/2020";841;;26;
;"SP";"06/06/2020";5984;;216;
"Sul";"SC";"06/06/2020";439;;7;
;"RS";"06/06/2020";454;;7;
;"PR";"06/06/2020";257;;5;
"Centro-Oeste";"DF";"06/06/2020";1642;;6;
;"GO";"06/06/2020";296;;5;
;"MT";"06/06/2020";181;;8;
;"MS";"06/06/2020";135;;0;
